Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC,time_s
BAR_190730_1028_0184,0.048517305,0.0607189,0.007672242,0.41204,0.772569444,1.876553345,1.823200059,1.482105481,1.525477133,5.219163988,5.070775161,0.789310453,0.552263992,0.567674661,0.52234479,7.899978094,0.065626071,0.045090934,0.054957773,0.963440466,5.786025439,5.422358869,1.251489546,0.363522695,0.594581432,0.065248253,0.062894657,0.002353596,0.373070518,0.791695119,0.715292636,0.519371368,0.83895259,0.36733225,0.743129532,0.555221112,0.580889348,6.786025439,0.726915684,0.894655226,0.542507169,0.561928573,0.22064544,0.951207321,0.58835563,2.431875611,0.542507169,0.561928573,33.18340014,0.111699184,-0.743129532,-0.111699184,0.775636383,0.325227479,0.555487134,0.116481242,0.790444674,0.093074083,0.585800364,-0.155019839,0.415002562,0.535660586,0.816588051,0.799047825,173.1800088,0.960765071,8.492639894,0.643385973,3.609855305,1.135478072,22.2994255,0.120137051,-0.789310453,1.49,0.75,156901620.0
BAR_190730_1028_0185,0.044182606,0.056436952,0.00674413,0.40980405,0.762152778,1.93675705,1.845787356,1.416672267,1.486493009,5.313977157,5.06437906,0.805357248,0.562730457,0.574884525,0.52319182,7.969495648,0.062815745,0.041564069,0.050681516,0.967618968,6.261271835,5.684607357,1.277356795,0.365621444,0.603000462,0.061947168,0.060946732,0.001000436,0.374016154,0.808403572,0.73284115,0.525661451,0.842242307,0.378186361,0.757906526,0.564266947,0.605740971,7.261271835,0.735143835,0.902678624,0.545611659,0.575763788,0.240017742,0.954461745,0.599158719,2.581573246,0.545611659,0.575763788,32.94499417,0.121788907,-0.757906526,-0.121788907,0.786514261,0.330038662,0.583422623,0.110568851,0.802870486,0.086560663,0.595487606,-0.154497831,0.411522805,0.54263789,0.828903563,0.782866623,192.4192215,0.963982163,9.275234919,0.649898789,3.41047143,1.142522318,22.42746048,0.130538377,-0.805357248,1.57,0.75,156901620.0
BAR_190730_1028_0186,0.045853596,0.05530747,0.007150153,0.38235787,0.824652778,1.88166626,1.749101706,1.577723991,1.697299814,5.586196711,5.192645691,0.785836674,0.524524709,0.54379463,0.497002468,9.359227121,0.066014888,0.041683703,0.050800928,0.963286235,5.913313337,5.73159967,1.206175193,0.336504274,0.563694064,0.057611191,0.053308986,0.004302205,0.34625413,0.788363438,0.719175146,0.510634729,0.808936088,0.352106421,0.747261366,0.547213262,0.581563168,6.913313337,0.73020199,0.892918337,0.499314198,0.529248764,0.185289123,0.952523346,0.557478103,2.401456579,0.499314198,0.529248764,39.74298989,0.093453681,-0.747261366,-0.093453681,0.771039862,0.300470837,0.522485555,0.114385324,0.790781584,0.094833093,0.57208044,-0.138424833,0.423350383,0.514234771,0.806388033,0.82906696,224.704428,0.963672999,8.338667048,0.606754143,3.22032461,1.133947386,20.5684114,0.100561453,-0.785836674,2.03,0.84,156901620.0
BAR_190730_1028_0187,0.052625347,0.062101245,0.00808936,0.4233507,0.664930556,1.816152649,1.800899045,1.318033483,1.329197219,4.347415406,4.310902092,0.778873969,0.552189818,0.569776309,0.52977498,7.447786052,0.065865711,0.047227921,0.05755863,0.962500654,5.817104874,5.776897219,1.180063383,0.370725353,0.598078576,0.063487783,0.057176077,0.006311706,0.382412049,0.7804949,0.715563402,0.50564478,0.845619267,0.343330875,0.744150804,0.559684509,0.573568356,6.817104874,0.733528814,0.889436985,0.548626909,0.556754704,0.164071662,0.953833606,0.58999532,2.342406434,0.548626909,0.556754704,43.86192174,0.082595481,-0.744150804,-0.082595481,0.769503055,0.32973684,0.546041982,0.115413243,0.786784178,0.097802579,0.582923452,-0.161164823,0.428489509,0.537353075,0.801177704,0.847412109,186.2038761,0.958775122,8.044615839,0.650028148,3.57236953,1.1308731,22.6225571,0.088861065,-0.778873969,1.55,0.89,156901620.0
BAR_190730_1028_0188,0.042161986,0.05537098,0.00701064,0.43279204,0.729166667,2.218703003,2.163200405,1.183123653,1.213479803,5.824095386,5.678401066,0.822458665,0.597957757,0.600997653,0.545061695,7.026461749,0.067059481,0.040384517,0.049211678,0.968119157,6.816225033,5.951629724,1.313291551,0.390630054,0.636628001,0.061569334,0.062129732,-0.000560398,0.397944171,0.829599142,0.748041445,0.529644826,0.869366979,0.385013872,0.773145537,0.582293417,0.632176628,7.816225033,0.714855985,0.911229332,0.583113308,0.613767647,0.265983583,0.946190548,0.634730164,2.760446516,0.583113308,0.613767647,32.35658051,0.135431071,-0.773145537,-0.135431071,0.775233795,0.355953563,0.632528748,0.104409521,0.816088314,0.079502165,0.615209981,-0.167463119,0.403295693,0.566813084,0.824138004,0.761445544,189.1094707,0.964937792,10.2649823,0.686045494,3.36393519,1.149982028,23.966163,0.145919737,-0.822458665,1.56,0.78,156901620.0
BAR_190730_1028_0189,0.0472565,0.059423175,0.007787179,0.39984748,0.720486111,1.943301239,1.801680441,1.334713295,1.439628216,5.040437588,4.673108643,0.788610694,0.542453457,0.558424926,0.512130356,8.454644343,0.068029991,0.044064085,0.053685615,0.961793342,5.7288138,5.351114096,1.257460349,0.35259098,0.582501127,0.063802671,0.061792396,0.002010275,0.361691862,0.792208564,0.712196867,0.519129975,0.827137467,0.366913913,0.741228078,0.549718128,0.578780036,6.7288138,0.71705456,0.894305347,0.526711024,0.551200026,0.225168549,0.947127292,0.576515565,2.42569478,0.526711024,0.551200026,32.28692095,0.11404867,-0.741228078,-0.11404867,0.768274424,0.315323999,0.543711952,0.117314885,0.789390018,0.093295097,0.580775273,-0.147933273,0.412840035,0.52731112,0.81124156,0.795253704,179.1016948,0.961593903,8.461216552,0.628943223,3.523993385,1.135169897,21.6421258,0.123029304,-0.788610694,1.45,0.76,156901620.0
BAR_190730_1028_0190,0.04537925,0.05798473,0.006870798,0.39884135,0.824652778,1.889954224,1.745504196,1.570805241,1.700797974,5.610801604,5.181965583,0.795690475,0.545605682,0.561514068,0.512457634,8.489188697,0.062328769,0.042695484,0.052064889,0.966129691,5.878385913,5.383072301,1.277780704,0.3534621,0.586074841,0.063719412,0.062711117,0.001008295,0.362096424,0.796984726,0.720267567,0.526011219,0.828489488,0.378787293,0.746140895,0.552597614,0.588359685,6.878385913,0.737003189,0.897845237,0.528649973,0.557744914,0.240330411,0.955178524,0.581049638,2.489515584,0.528649973,0.557744914,31.11694128,0.121952347,-0.746140895,-0.121952347,0.788119896,0.317354263,0.556092591,0.115460204,0.794179843,0.090359953,0.584988496,-0.148106957,0.411660012,0.530326716,0.83027223,0.782606904,182.1629584,0.963011607,8.789068792,0.631695661,3.50802772,1.138284004,21.7119452,0.130635966,-0.795690475,1.59,0.83,156901620.0
BAR_190730_1028_0191,0.073420994,0.07871603,0.01085532,0.43015155,0.074652778,1.92787262,1.5,0.139402364,0.179166667,0.518115768,0.403125001,0.708399535,0.498432361,0.533190986,0.521932996,7.261182598,0.066600183,0.062462505,0.076114571,0.950770291,4.464599142,5.097008841,1.072118827,0.356730556,0.555183966,0.073155746,0.056424484,0.016731262,0.375820769,0.697751239,0.655311128,0.482943113,0.824069649,0.302661198,0.690622735,0.525418679,0.477451453,5.464599142,0.742387404,0.854199767,0.521952257,0.495378206,0.069524558,0.957215796,0.540638015,1.855235984,0.521952257,0.495378206,78.69933252,0.034804388,-0.690622735,-0.034804388,0.757616247,0.304719158,0.431838959,0.135183882,0.738725727,0.126090391,0.537590892,-0.162799236,0.450456704,0.502700467,0.772062602,0.932732431,140.4066862,0.945174356,5.858699625,0.614423341,4.25696886,1.099272275,21.6156348,0.037478568,-0.708399535,0.58,0.85,156901620.0
BAR_190730_1028_0192,0.073594496,0.07805089,0.011407207,0.43076885,0.154513889,1.842608337,1.5,0.301881843,0.370833334,1.024950888,0.834375001,0.708168738,0.499745351,0.533433974,0.522366393,7.237629205,0.069960292,0.062284871,0.075855426,0.94840423,4.51907672,5.203959489,1.06055336,0.357174354,0.555517175,0.071100077,0.053478122,0.017621955,0.376417986,0.70023378,0.656080495,0.478685365,0.824469385,0.294894442,0.69320809,0.527373729,0.479252475,5.51907672,0.731600507,0.854084369,0.521283044,0.494388208,0.058723169,0.953076834,0.540920233,1.853898024,0.521283044,0.494388208,93.6708656,0.029386941,-0.69320809,-0.029386941,0.744970944,0.305057033,0.432045476,0.134012675,0.739626237,0.126361087,0.537618994,-0.162701152,0.451354343,0.50293112,0.757768501,0.942903995,145.9416434,0.945166903,5.853275359,0.614902031,4.15459477,1.099167293,21.608717,0.031777324,-0.708168738,0.66,0.77,156901620.0
BAR_190730_1028_0193,0.072797045,0.08072634,0.011253654,0.445562,0.204861111,1.832538757,1.5,0.40244715,0.491666666,1.351497333,1.106249999,0.719125013,0.518321758,0.549067085,0.536009733,6.693527498,0.068296251,0.063094629,0.076864009,0.950729998,4.519412871,4.977271943,1.108923309,0.372764955,0.575156958,0.077401981,0.063492162,0.013909819,0.39063632,0.711320756,0.657775597,0.489912554,0.840783498,0.315278679,0.693223908,0.531606963,0.48747411,5.519412871,0.73221748,0.859562507,0.549151235,0.518599278,0.10302273,0.953319773,0.560130312,1.91894647,0.549151235,0.518599278,54.52852072,0.051648777,-0.693223908,-0.051648777,0.755302137,0.320414779,0.463391101,0.134749306,0.743737055,0.121513639,0.549509817,-0.171310814,0.441791195,0.517749556,0.776653332,0.901775616,124.7861686,0.944571501,6.120605582,0.636661112,4.445886485,1.104139943,22.6830691,0.055734238,-0.719125013,0.82,0.78,156901620.0
BAR_190730_1028_0196,0.070682704,0.07557142,0.010715917,0.4269062,0.170138889,2.138565445,1.5,0.286406947,0.408333334,1.309871336,0.918750001,0.715899195,0.502960645,0.535626691,0.520882397,7.381181608,0.068267275,0.060060844,0.073167903,0.951026621,4.649042985,5.283606331,1.069164247,0.356223496,0.557803828,0.069744219,0.053428124,0.016316095,0.374582853,0.708404773,0.663723992,0.481438493,0.824529489,0.299921651,0.699204832,0.530334564,0.489657194,5.649042985,0.736705196,0.857949598,0.520588231,0.498432784,0.066777739,0.955064107,0.543881251,1.899462134,0.520588231,0.498432784,84.76537961,0.033426175,-0.699204832,-0.033426175,0.751622489,0.305621805,0.44109236,0.131850404,0.744828597,0.123320999,0.541711537,-0.161052226,0.450294232,0.504995163,0.765808593,0.935309989,153.1778535,0.947224237,6.039754789,0.615794855,4.06243524,1.102678192,21.5689584,0.036068915,-0.715899195,0.67,0.85,156901620.0
BAR_190730_1028_0197,0.07070884,0.077072635,0.010229018,0.4304244,0.243055556,1.935768356,1.5,0.452016895,0.583333334,1.693797315,1.312500002,0.717804231,0.505798217,0.538962566,0.524005652,7.242587145,0.064736321,0.060675541,0.073959216,0.953573409,4.584659198,5.123540589,1.089999992,0.35971556,0.562011439,0.073207412,0.058358555,0.014848857,0.377754236,0.707708044,0.662749624,0.487769094,0.828186688,0.311410745,0.696263703,0.529368292,0.488827487,5.584659198,0.747237739,0.858902116,0.527917927,0.504670316,0.085964985,0.959002678,0.547986896,1.910934331,0.527917927,0.504670316,65.64685644,0.043062197,-0.696263703,-0.043062197,0.765662673,0.308960455,0.447531086,0.133296181,0.744413744,0.122290075,0.544089358,-0.163468782,0.447494585,0.508139106,0.782911407,0.9174312,141.6924131,0.946857627,6.087278479,0.620578968,4.233349845,1.103541676,21.8374854,0.046264495,-0.717804231,0.96,0.85,156901620.0
BAR_190730_1028_0198,0.06910906,0.071977414,0.010183422,0.4336486,0.302083333,2.10479248,1.797099063,0.516678014,0.605141932,2.288961819,1.954345229,0.725080032,0.514326323,0.545305543,0.52795122,7.114018616,0.067319554,0.057909448,0.070557814,0.954111369,5.024787164,5.784694872,1.041504746,0.36453954,0.5697674,0.064662346,0.046797982,0.017864364,0.383225301,0.719799891,0.681429496,0.475821138,0.833790496,0.289644458,0.715293865,0.543354945,0.509038232,6.024787164,0.743142811,0.862540016,0.52941157,0.507649124,0.040644136,0.957497093,0.555997136,1.955680026,0.52941157,0.507649124,147.184696,0.020330468,-0.715293865,-0.020330468,0.752110069,0.314429941,0.462521273,0.125235813,0.754519116,0.120245071,0.550034442,-0.165355213,0.456859308,0.51412094,0.760807224,0.960149249,177.9446825,0.949155476,6.274844427,0.628408457,3.80803191,1.106833335,21.98710656,0.021912048,-0.725080032,0.88,0.81,156901620.0
BAR_190730_1028_0199,0.07125574,0.07426326,0.01102994,0.41710678,0.229166667,2.155647964,1.5,0.382715552,0.550000001,1.778409573,1.237500002,0.708185059,0.490731267,0.524884897,0.511694591,7.791105818,0.070456817,0.059760834,0.072775038,0.948474684,4.616596686,5.389135262,1.042207407,0.34585104,0.544434487,0.06624084,0.047871638,0.018369202,0.3649238,0.701164058,0.660456993,0.474377278,0.813264813,0.286990202,0.697729801,0.526342169,0.482714781,5.616596686,0.731911069,0.854092529,0.502717229,0.482471077,0.041317435,0.953199216,0.530606113,1.853992597,0.502717229,0.482471077,134.4696428,0.020667542,-0.697729801,-0.020667542,0.741364142,0.29538879,0.418875063,0.131994058,0.74135739,0.126648551,0.533422321,-0.155175011,0.455165905,0.494900535,0.750531903,0.959501913,166.9335656,0.947375746,5.853658667,0.600944094,3.8992624,1.099174717,20.8713632,0.022362562,-0.708185059,0.75,0.84,156901620.0
BAR_190730_1028_0201,0.06765607,0.07462349,0.009971009,0.44231865,0.282986111,2.144171753,1.5,0.475125184,0.679166666,2.184374973,1.528124999,0.734668926,0.528148279,0.556443502,0.536599882,6.792846972,0.065490783,0.058439228,0.071225027,0.955908747,4.927338027,5.373916397,1.102982925,0.37466258,0.583698142,0.071619901,0.0582905,0.013329401,0.39156846,0.72878353,0.678905341,0.490136034,0.844713429,0.315681314,0.711288811,0.543170735,0.513239837,5.927338027,0.743104877,0.867334463,0.55038329,0.527891187,0.097705555,0.957482993,0.569975692,2.017031181,0.55038329,0.527891187,61.84561977,0.048969929,-0.711288811,-0.048969929,0.764263419,0.324957768,0.486095005,0.127649193,0.756619918,0.115730888,0.559218981,-0.170501495,0.444373183,0.524645552,0.783895339,0.906632349,147.6084802,0.948813474,6.537752636,0.643255367,4.12300856,1.111156571,22.7584516,0.052660391,-0.734668926,0.99,0.82,156901620.0
BAR_190730_1028_0202,0.068376645,0.07260247,0.010438549,0.43845093,0.213541667,2.116091003,1.5,0.363287779,0.512500001,1.626744961,1.153125002,0.730177882,0.522579294,0.551347064,0.532700892,6.933603803,0.06893878,0.057894869,0.070521217,0.953491675,5.039063547,5.68756,1.061802169,0.370074285,0.577319208,0.066389746,0.050102577,0.016287169,0.387978375,0.726569448,0.681525212,0.479484811,0.839764941,0.296356157,0.715871296,0.545185316,0.513386935,6.039063547,0.735113283,0.865088941,0.539499257,0.517297164,0.059895844,0.95444991,0.563562176,1.987947437,0.539499257,0.517297164,101.0757753,0.02997483,-0.715871296,-0.02997483,0.748592945,0.320147171,0.475268741,0.125299802,0.756693468,0.11800673,0.554977477,-0.167900349,0.451576409,0.519826949,0.761480945,0.941795024,168.2712773,0.94910958,6.412290776,0.636498638,3.877739135,1.109133843,22.3734901,0.032371738,-0.730177882,0.87,0.77,156901620.0
BAR_190730_1028_0203,0.066727795,0.070609316,0.010401478,0.41028672,0.230902778,2.175267944,1.5,0.382136832,0.554166667,1.80819148,1.246875001,0.720227402,0.495715279,0.527462366,0.508587493,8.077033849,0.070404612,0.056410593,0.068695976,0.950550179,4.810659885,5.491237468,1.058169478,0.343558925,0.546917365,0.064089359,0.047952541,0.016136818,0.361040524,0.715526325,0.670216959,0.477934144,0.812205509,0.293519459,0.706342699,0.530003908,0.498425367,5.810659885,0.730284557,0.860113701,0.500780025,0.48815688,0.056480335,0.952556132,0.534116463,1.925670827,0.500780025,0.48815688,102.7440103,0.028262725,-0.706342699,-0.028262725,0.743207603,0.295499739,0.432256046,0.128937625,0.749212684,0.121849692,0.539326682,-0.151778543,0.451661245,0.497433968,0.755598918,0.945028203,179.1288468,0.950360903,6.148662937,0.601077147,3.748323515,1.104639037,20.76879634,0.030578656,-0.720227402,0.79,0.79,156901620.0
BAR_190730_1028_0204,0.06766628,0.07370455,0.010582976,0.41658086,0.1875,2.114830551,1.5,0.319174508,0.45,1.427510622,1.0125,0.720529976,0.500392002,0.531748429,0.513645247,7.800593177,0.069646008,0.058089258,0.070749863,0.950450038,4.652037222,5.188992175,1.089236027,0.34891458,0.552436692,0.069159844,0.05489823,0.014261614,0.365929591,0.71455466,0.663434434,0.485045765,0.817743897,0.306480315,0.699340227,0.527270495,0.493250643,5.652037222,0.729506029,0.860264988,0.511856696,0.496353093,0.085268994,0.95224645,0.539365652,1.927522404,0.511856696,0.496353093,67.00741173,0.042712277,-0.699340227,-0.042712277,0.748883933,0.300158997,0.438933442,0.132098444,0.746625322,0.121276235,0.541584989,-0.155239549,0.445308227,0.50140145,0.767060597,0.918074664,155.1555829,0.948928376,6.156402569,0.60791232,3.99863389,1.104775984,21.1764056,0.046168431,-0.720529976,0.74,0.81,156901620.0
BAR_190730_1028_0205,0.06616834,0.070205785,0.010346544,0.41495937,0.220486111,2.124197693,1.5,0.373670493,0.529166666,1.686081918,1.190624999,0.724944797,0.502763199,0.533250197,0.513191939,7.865299784,0.070518653,0.056018308,0.068216939,0.951345403,4.910615058,5.570703138,1.061017777,0.34879103,0.554071586,0.063896686,0.048083629,0.015813057,0.36605248,0.721291928,0.674872141,0.478499624,0.818081372,0.294554605,0.71059016,0.534364856,0.505293525,5.910615058,0.729554736,0.862472398,0.508557497,0.495639868,0.059159453,0.95226586,0.541370574,1.954834534,0.508557497,0.495639868,100.0049631,0.029605653,-0.71059016,-0.029605653,0.743109997,0.300822636,0.444802435,0.127338146,0.752646762,0.120015092,0.544027383,-0.15450331,0.450981722,0.502846142,0.75608166,0.942491278,180.2224461,0.950705909,6.271267649,0.608867227,3.732865035,1.106772243,21.0889596,0.032036202,-0.724944797,0.89,0.8,156901620.0
BAR_190730_1028_0206,0.052144922,0.06438099,0.007542471,0.39897662,0.633680556,1.960274963,1.851548223,1.163739804,1.232077012,4.471877262,4.223844387,0.768820962,0.523827082,0.546983245,0.508084629,8.532768494,0.060792853,0.048030871,0.058583294,0.962892414,5.197118435,5.019311716,1.234655025,0.346831698,0.568903186,0.069074587,0.065667178,0.003407409,0.357620492,0.764753815,0.694527719,0.518915363,0.819631789,0.366541878,0.722111006,0.536763528,0.547913328,6.197118435,0.747267534,0.884410481,0.518525911,0.532685054,0.207724067,0.959013514,0.560604684,2.261340641,0.518525911,0.532685054,31.91893327,0.105007271,-0.722111006,-0.105007271,0.790263959,0.306741589,0.506500764,0.124889765,0.773956664,0.101153571,0.567533091,-0.147634299,0.420291784,0.516383075,0.826671192,0.809942842,158.2681193,0.958335633,7.651303419,0.616843955,3.83857352,1.126419532,21.2993446,0.112274561,-0.768820962,1.3,0.81,156901620.0
BAR_190730_1028_0207,0.05444088,0.064684585,0.007998602,0.400699,0.552083333,2.060112839,1.945870585,0.964752979,1.021393722,4.094474265,3.867417785,0.760772974,0.519172835,0.543781273,0.508123137,8.463713882,0.062919652,0.049030204,0.059782543,0.960858092,5.194659825,5.213649159,1.188162003,0.34625812,0.565279838,0.066929688,0.060841129,0.006088559,0.358324311,0.757137062,0.692919637,0.508830362,0.818470346,0.34893988,0.722016044,0.537293308,0.541670418,6.194659825,0.743796657,0.880386487,0.514591873,0.523900373,0.170719411,0.957739674,0.556108738,2.199707589,0.514591873,0.523900373,38.25868114,0.085990892,-0.722016044,-0.085990892,0.779905028,0.30484097,0.493574549,0.124435438,0.770835209,0.104729353,0.562893305,-0.148248422,0.428249987,0.513248302,0.811474596,0.841636071,169.2961527,0.957310939,7.360259423,0.614239911,3.759688655,1.122841473,21.1852354,0.092180277,-0.760772974,1.26,0.83,156901620.0
BAR_190730_1028_0208,0.05554564,0.06682906,0.008538289,0.40573248,0.572916667,1.850074387,1.805660158,1.11482004,1.142241519,3.815778425,3.724174078,0.759166379,0.522676551,0.546439422,0.511964905,8.229969183,0.065221099,0.050412775,0.061446893,0.958779187,5.071198368,5.046137098,1.203137816,0.35018684,0.568838986,0.069574191,0.064193919,0.005380272,0.362094817,0.75638228,0.686687276,0.510484563,0.822581411,0.351843178,0.71716251,0.535763556,0.536553546,6.071198368,0.733527918,0.879583189,0.521871185,0.528176536,0.182853189,0.953833256,0.559354586,2.187728408,0.521871185,0.528176536,35.14744993,0.092203862,-0.71716251,-0.092203862,0.773422069,0.308018458,0.495416893,0.126544502,0.768276773,0.105178725,0.563655517,-0.150693011,0.424294338,0.515606512,0.808005068,0.831159977,154.6815589,0.956032617,7.304488345,0.618978024,3.89236596,1.12212583,21.4625472,0.099119604,-0.759166379,1.31,0.84,156901620.0
BAR_190730_1028_0209,0.053946562,0.06461248,0.007941925,0.4079029,0.592013889,1.776403809,1.76134789,1.199755365,1.210010818,3.785960619,3.753872691,0.76638898,0.529235291,0.55199335,0.515000185,8.119694233,0.062781536,0.048812834,0.059518922,0.96180342,5.313066764,5.270936011,1.197712655,0.353956338,0.575585688,0.067336473,0.061818422,0.005518051,0.365735911,0.763651574,0.697977721,0.510766688,0.827142446,0.352337703,0.726516923,0.542738455,0.549600712,6.313066764,0.743347256,0.88319449,0.526335959,0.535221028,0.178481339,0.957573032,0.566765098,2.242423242,0.526335959,0.535221028,37.44241023,0.089962923,-0.726516923,-0.089962923,0.781076697,0.312612287,0.510314216,0.122729631,0.774800356,0.102470013,0.569199396,-0.152426288,0.426451776,0.520834174,0.81385192,0.834924801,166.9790177,0.957520569,7.561239954,0.625568393,3.77354043,1.125339495,21.664017,0.096421949,-0.76638898,1.56,0.81,156901620.0
BAR_190730_1028_0210,0.05343097,0.06163193,0.007564087,0.3835532,0.602430556,1.94668808,1.884587553,1.11407165,1.150782301,4.221879777,4.087199259,0.75545581,0.500972067,0.528486351,0.493042349,9.358445981,0.061683706,0.04729545,0.057677393,0.96132062,5.223287182,5.395194841,1.153487013,0.33012223,0.545913734,0.062268803,0.054440472,0.007828331,0.342677538,0.750579878,0.694329601,0.50259679,0.800222918,0.33794187,0.723117751,0.5319385,0.53847098,6.223287182,0.75197705,0.877727905,0.488169509,0.502082746,0.141826951,0.960704834,0.536534761,2.160455814,0.488169509,0.502082746,45.72239705,0.071273712,-0.723117751,-0.071273712,0.781372185,0.289757493,0.467139752,0.123605977,0.76923549,0.107158533,0.552983222,-0.13877126,0.435719504,0.499392387,0.807665934,0.866936505,197.8622966,0.958832313,7.178480945,0.591627444,3.53110418,1.120471245,20.1353722,0.076288842,-0.75545581,1.51,0.85,156901620.0
BAR_190730_1028_0211,0.054454517,0.066372216,0.007725311,0.39668888,0.600694444,1.851296234,1.831035739,1.168100469,1.181025554,4.003428103,3.959614783,0.75859331,0.513718499,0.539720452,0.504450653,8.66297446,0.060094813,0.049766943,0.06070653,0.961795055,4.976730986,4.903557825,1.218856023,0.342234363,0.560165816,0.070564604,0.066145948,0.004418656,0.353838199,0.752129862,0.68521807,0.51630619,0.813936122,0.362010373,0.713332791,0.530151322,0.533050869,5.976730986,0.751517132,0.879296655,0.511409093,0.52146042,0.195368543,0.960541536,0.550882256,2.183480693,0.511409093,0.52146042,32.5211933,0.098634621,-0.713332791,-0.098634621,0.791482623,0.300925531,0.485833301,0.12825162,0.766525434,0.105222945,0.559990282,-0.146172498,0.423598998,0.509525955,0.825659961,0.820441448,152.7997167,0.95681807,7.284774558,0.608458303,3.935933765,1.121870452,21.01076974,0.105371787,-0.75859331,1.33,0.85,156901620.0
BAR_190730_1028_0212,0.05387278,0.066634975,0.00725091,0.40379044,0.616319444,1.738389587,1.828835466,1.276324948,1.213203724,3.857051893,4.057728687,0.764574571,0.523000395,0.548080451,0.511317288,8.311198737,0.056754741,0.049649008,0.060590826,0.964719316,5.059737248,4.899152308,1.236895052,0.34991766,0.570610296,0.07214626,0.068746621,0.003399639,0.361204218,0.757036877,0.690644559,0.521569124,0.822689882,0.371134879,0.716703338,0.53480627,0.540308335,6.059737248,0.762746326,0.882287285,0.523790455,0.533679311,0.209457847,0.964413992,0.561735124,2.22847703,0.523790455,0.533679311,30.94296528,0.105903516,-0.716703338,-0.105903516,0.803726788,0.308727902,0.503292418,0.127093657,0.770154168,0.102752175,0.566518531,-0.150633872,0.421676134,0.517240896,0.838278168,0.808476029,147.2074595,0.957076941,7.495259016,0.619900411,4.009720725,1.124533046,21.5055474,0.112683653,-0.764574571,1.43,0.85,156901620.0
BAR_190730_1028_0213,0.056855213,0.06646896,0.00828517,0.3919243,0.498263889,1.843609009,1.917874589,0.972955758,0.935280133,3.306973661,3.440187545,0.746622957,0.50132521,0.529737019,0.498469175,8.925765106,0.062952749,0.050725674,0.061849163,0.958595832,4.896350718,5.043531236,1.169091742,0.335069087,0.54807997,0.067797537,0.06035472,0.007442817,0.348054519,0.740284776,0.679633233,0.505047427,0.805256448,0.342276443,0.709991547,0.526291862,0.521302131,5.896350718,0.745621084,0.873311478,0.497496931,0.503942397,0.154968437,0.95841216,0.53781869,2.097648449,0.497496931,0.503942397,39.76408565,0.07795509,-0.709991547,-0.07795509,0.778335458,0.29261968,0.45970495,0.129003701,0.760651066,0.110345233,0.550394814,-0.142981375,0.431999824,0.500170244,0.807307024,0.855364865,165.6017977,0.955794763,6.893374931,0.596287692,3.827508545,1.116522708,20.4886951,0.083569457,-0.746622957,1.19,0.85,156901620.0
BAR_190730_1028_0214,0.056966614,0.06654428,0.008581251,0.40906072,0.604166667,1.832771378,1.777008249,1.186727394,1.223967307,3.986277749,3.864992944,0.755522435,0.521929874,0.546714508,0.514033236,8.084384249,0.064964128,0.050816579,0.061940844,0.958906185,5.147195822,5.262434751,1.168127704,0.352094106,0.569443858,0.067540695,0.060028377,0.007512318,0.365030005,0.752442365,0.689683336,0.503771666,0.824321542,0.3400217,0.720169973,0.538882545,0.536171697,6.147195822,0.738168406,0.877761217,0.521956672,0.524974883,0.154163201,0.955624239,0.559485005,2.160940737,0.521956672,0.524974883,41.74228152,0.077545111,-0.720169973,-0.077545111,0.771549009,0.309054551,0.492043664,0.12494898,0.768085848,0.106965171,0.56242609,-0.152566562,0.431264206,0.515766416,0.801160788,0.856070785,165.4999593,0.955636302,7.18070974,0.620571155,3.81300005,1.120500975,21.508753,0.083335037,-0.755522435,1.37,0.86,156901620.0
BAR_190730_1028_0215,0.054303125,0.063737154,0.00793756,0.40206015,0.545138889,2.046508331,1.830599768,0.958950409,1.072053015,4.0162726,3.592552045,0.762017989,0.521110092,0.545436605,0.509455551,8.396774421,0.06300759,0.048560131,0.059208336,0.961279979,5.308097001,5.374406582,1.173729026,0.347757025,0.56734506,0.065233623,0.058376715,0.006856908,0.360067537,0.758944925,0.697405788,0.505939414,0.820179604,0.343850647,0.726330945,0.540627123,0.546086592,6.308097001,0.744939825,0.881008994,0.515487201,0.524782051,0.158829702,0.958161802,0.558260115,2.209063279,0.515487201,0.524782051,41.70558203,0.079922117,-0.726330945,-0.079922117,0.778511568,0.306377067,0.497089653,0.122547782,0.773043296,0.104408922,0.564207893,-0.149079047,0.431052997,0.514778699,0.808150335,0.851985406,178.6812475,0.957700212,7.403996547,0.616487336,3.678166655,1.12339574,21.24278266,0.085683888,-0.762017989,1.49,0.8,156901620.0
